track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo_x,duration_ms,time_signature,update_dttm,name,artist,album_img,preview_url,popularity,basic_kmeans_cluster,chroma,chroma_cens,mff,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,Spectral_Rolloff,poly_features,tonnetz,ZCR,onset_strength,pitch,magnitude,tempo
4vvkdSOfuve7DBxsrVzVDP,0.921,0.651,1,-6.533,1,0.116,0.000795,6.86e-05,0.365,0.311,97.495,114510,4,12/4/2021 10:20,Slip & Slide,Big Baby Tape,https://i.scdn.co/image/ab67616d0000b2738c3447b77e34d76443726651,https://p.scdn.co/mp3-preview/f04536668a8c16a415fdf24dfb306613bcf15be0?cid=92635a7f55d045ebb6fb8dee4927d449,69,3,0.58698535,0.243284108,8.465278,2250.667462,2679.807698,20.14760907,0.011526889,5466.475278,3.351343241,-0.026984523,0.049014443,2.2320826,4.2983828,0.10541127,99.38401442
5mmWXDatUx0Kjcb7d1YY61,0.803,0.619,11,-10.119,1,0.132,0.0183,0.0,0.111,0.605,155.008,196841,4,12/4/2021 10:20,3D,Mauku Sencis,https://i.scdn.co/image/ab67616d0000b2734048c22d4d67cf7e31b9b1be,https://p.scdn.co/mp3-preview/2ff6b86d5dae392e24a34c38b6bf8354f35b6b46?cid=92635a7f55d045ebb6fb8dee4927d449,42,8,0.5117507,0.238240623,6.546388,2176.662941,2650.955767,21.00644754,0.00906994,5134.777284,2.420878438,0.008594972,0.064684416,1.7072387,5.365089,0.14407504,151.9990809
2rowi7dF3AqhugMtAnvQmP,0.872,0.541,10,-8.742,0,0.266,0.179,3.44e-05,0.101,0.459,159.877,116250,4,12/4/2021 10:20,TRAXXXMANIA,GONE.Fludd,https://i.scdn.co/image/ab67616d0000b27317cbaa37b2df65f70726284f,https://p.scdn.co/mp3-preview/f2f19378e175a3b1b98e677583ce9ee1ade72b21?cid=92635a7f55d045ebb6fb8dee4927d449,72,9,0.51924086,0.241636637,7.049723,2530.396987,2799.65627,20.1616692,0.016129946,5648.757509,3.093449959,-0.007831567,0.072608027,2.2118082,4.721926,0.16254231,107.6660156
5shMiLCYjeNGe1WKikPg6T,0.7,0.711,2,-5.987,1,0.317,0.105,4.57e-05,0.183,0.755,90.1,183960,4,12/4/2021 10:20,Ride Or Die,Big Baby Tape,https://i.scdn.co/image/ab67616d0000b2738c3447b77e34d76443726651,https://p.scdn.co/mp3-preview/0b1bd4e5cd4ce997e8406b0095ce582d2c02c38a?cid=92635a7f55d045ebb6fb8dee4927d449,69,3,0.42254373,0.255192274,2.5340052,2547.040888,2802.809717,21.20144744,0.024197275,5981.422164,3.007342671,-0.011665473,0.098021327,1.7629074,13.906924,0.2860914,89.10290948
30QR0ndUdiiMQMA9g1PGCm,0.792,0.511,2,-6.876,1,0.0409,0.124,9.04e-05,0.14,0.111,113.983,168490,4,12/4/2021 10:20,"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,https://i.scdn.co/image/ab67616d0000b273e2bab14ce82f78a4160376a1,https://p.scdn.co/mp3-preview/2a7932093507c4062830a7f6f170212f584e0de9?cid=92635a7f55d045ebb6fb8dee4927d449,86,3,0.53808886,0.211723863,8.638897,2128.796723,2419.214177,21.40257585,0.011409988,4731.571389,3.175982086,0.048318672,0.042558322,1.9959097,4.425812,0.18695992,112.3471467
2psbE7Ds01Xz2MaMIk7APk,0.792,0.942,1,-5.03,1,0.0404,0.0415,0.000178,0.0983,0.862,140.024,162080,4,12/4/2021 10:20,Rugpjūtis,Justinas Jarutis,https://i.scdn.co/image/ab67616d0000b27312a361f67db2c54a6972d210,https://p.scdn.co/mp3-preview/94eb18bbd31098bc4f4f0e847a8a56df8c863eb4?cid=92635a7f55d045ebb6fb8dee4927d449,50,3,0.4423688,0.2704289,7.6924543,2755.678356,2835.205152,20.1471036,0.032381676,6177.654311,3.922027482,-0.033459724,0.108430939,1.4980272,15.7015295,0.3575392,143.5546875
4y8aCoEUWXCHAgKo0cDcNy,0.805,0.797,0,-6.978,1,0.0339,0.0277,4.5e-06,0.0623,0.88,129.974,179782,4,12/4/2021 10:20,Kunigunda,Vaidas Baumila,https://i.scdn.co/image/ab67616d0000b273285eb0c945ee97309474778e,https://p.scdn.co/mp3-preview/59ceaeda7b7f62f9d8fb25559d9f5ff48b5164a3?cid=92635a7f55d045ebb6fb8dee4927d449,49,3,0.427436,0.269636159,5.529265,2550.50153,2551.400076,20.61178305,0.02744564,5481.041857,2.829761659,0.030394445,0.107374634,1.411333,19.126238,0.26183107,129.1992188
1ID9Iour6yMUsUccV9JxyS,0.802,0.527,9,-6.315,1,0.0769,0.436,0.00493,0.116,0.33,113.007,225400,4,12/4/2021 10:20,Home,Klangkarussell,https://i.scdn.co/image/ab67616d0000b2731204aa5af47144cfd18de472,https://p.scdn.co/mp3-preview/0ff8e716d2af9ce3b99a8e65c4c823af4b20842e?cid=92635a7f55d045ebb6fb8dee4927d449,65,8,0.37983513,0.245038567,4.1348567,1880.655909,2388.25597,20.89930275,0.011820813,4305.848963,3.388824023,-0.010484528,0.062902492,1.5136452,9.90054,0.34643877,112.3471467
1wGPGvj0moDoKMMVwFWFLj,0.643,0.276,10,-15.511,1,0.0569,0.957,0.456,0.105,0.282,119.974,204500,4,12/4/2021 10:20,Vasarą galvoj minoras,Katarsis,https://i.scdn.co/image/ab67616d0000b27364274d9a2069914213bd8c2a,https://p.scdn.co/mp3-preview/88c925313318bed01fbd6e35cc969b0d399f0475?cid=92635a7f55d045ebb6fb8dee4927d449,47,5,0.24420333,0.250964008,-1.7118068,1030.276473,1420.376191,24.67040079,0.000571079,2020.087785,1.84413934,-0.012429895,0.041318344,1.273651,4.073154,0.23077996,117.4538352
2nyeHzzLN8a2vT65zavwNF,0.745,0.741,1,-6.152,1,0.0777,0.0114,0.029,0.778,0.662,121.915,123934,4,12/4/2021 10:20,Vandens Ženklai - Late Pal Remix,Hiperbolė,https://i.scdn.co/image/ab67616d0000b273d82f804ce7f30626b16f92fe,https://p.scdn.co/mp3-preview/42622040c588b05ecc69eb3d4a4ff3cdfd55709e?cid=92635a7f55d045ebb6fb8dee4927d449,45,1,0.4895728,0.243335282,6.11407,2352.433719,2463.785545,21.02980589,0.02164599,4994.511466,3.151900049,-0.016588779,0.085792754,1.5996592,25.9661,0.24647269,123.046875
7bqIGTUk7DV2YLHkra8F0o,0.746,0.675,6,-8.107,0,0.345,0.104,1.17e-06,0.157,0.291,125.036,115200,4,12/4/2021 10:20,Vaikai Po Lelijom,Bardachiokas,https://i.scdn.co/image/ab67616d0000b273c2fdd586eeaf904b94ec6b5c,https://p.scdn.co/mp3-preview/472513e4ead98e9b2e1d20232eedef295c5d736a?cid=92635a7f55d045ebb6fb8dee4927d449,46,9,0.44017985,0.218708395,6.6182876,2364.597183,2603.602494,20.90475135,0.011785406,5275.218101,2.708505351,-0.049069724,0.070119002,1.5487741,5.7568502,0.146061,123.046875
6LnEoRQKMcaFTR5UvaKuBy,0.621,0.816,11,-5.242,1,0.104,0.0966,0.0,0.134,0.694,163.966,180360,4,12/4/2021 10:20,Rock with you,SEVENTEEN,https://i.scdn.co/image/ab67616d0000b2735ac2a400576ac7f35aa7428b,https://p.scdn.co/mp3-preview/74b03a601cbc7264f33d423fb8b2ab8216158aea?cid=92635a7f55d045ebb6fb8dee4927d449,79,2,0.36038703,0.261254984,5.5843806,2726.713889,2893.634587,19.58665287,0.029949924,6306.536865,3.542286209,-0.008969815,0.101975196,1.3611585,11.283885,0.2943473,161.4990234
2m6Ko3CY1qXNNja8AlugNc,0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,72.498,220780,4,12/4/2021 10:20,Angel Baby,Troye Sivan,https://i.scdn.co/image/ab67616d0000b2735cf05521594fbf41d2a48893,,77,8,,,,,,,,,,,,,,,
3FAJ6O0NOHQV8Mc5Ri6ENp,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,198371,3,12/4/2021 10:20,Heartbreak Anniversary,Giveon,https://i.scdn.co/image/ab67616d0000b27318ff322fcdd47c9400872da6,https://p.scdn.co/mp3-preview/680c39287fb49fdcb9e6690a1419a97fe67d8420?cid=92635a7f55d045ebb6fb8dee4927d449,86,5,0.35986322,0.243295222,-1.082723,1938.549845,2250.210302,21.67137041,0.010828697,4116.366776,1.987843686,0.060593196,0.078827566,1.3447539,19.718874,0.19595028,129.1992188
4cGqn0E8JCSY9gQllQj4Mf,0.592,0.342,0,-8.93,1,0.0339,0.193,0.00245,0.11,0.155,130.953,241595,4,12/4/2021 10:20,Let Somebody Go,Coldplay,https://i.scdn.co/image/ab67616d0000b273ec10f247b100da1ce0d80b6d,https://p.scdn.co/mp3-preview/0ca69ee9b317cfe088c6543a03b7fbdddcfe60b1?cid=92635a7f55d045ebb6fb8dee4927d449,83,5,0.38424632,0.223738548,10.000028,1942.743368,2277.504035,21.78584717,0.007938388,4157.033196,3.991942363,0.096134358,0.070024898,1.1877718,9.793799,0.30699968,135.9991776
7F1CiKqrY44kh5cDqwHOnx,0.541,0.153,6,-10.654,1,0.0303,0.882,1.66e-06,0.16,0.359,139.644,176972,4,12/4/2021 10:20,Love Is Gone - Acoustic,SLANDER,https://i.scdn.co/image/ab67616d0000b2733892a2a2c261629f34bb5536,https://p.scdn.co/mp3-preview/dae244cbe5d7eb8c62859fe5bbbf89479e4e542e?cid=92635a7f55d045ebb6fb8dee4927d449,80,5,0.2743064,0.203791291,1.0449557,1779.746188,2064.717501,24.82586391,0.004429858,3642.486308,2.559220925,-0.104078311,0.077645789,1.1992773,12.049134,0.33546984,143.5546875
4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,198040,3,12/4/2021 10:20,Heather,Conan Gray,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43,,87,5,,,,,,,,,,,,,,,
3elpkpwYlmUbuvmVps08lJ,0.684,0.58,4,-7.682,0,0.133,0.672,0.0,0.135,0.233,89.954,218045,4,12/4/2021 10:20,Te Ire A Buscar,Santa Fe Klan,https://i.scdn.co/image/ab67616d0000b2737f9feb48b1d4276d6be38976,https://p.scdn.co/mp3-preview/97b9ef5d54ad4f4607f0fd27c2702261a62a25fe?cid=92635a7f55d045ebb6fb8dee4927d449,82,0,0.3741609,0.248457103,5.596093,2269.040818,2577.708752,22.24315604,0.013003591,5223.401748,2.604464945,0.052842497,0.087253063,1.8025925,12.511815,0.2521587,89.10290948
3HgvO4B5LLmdPOT2d8cSZd,0.699,0.654,11,-6.264,1,0.0383,0.054,7.08e-06,0.095,0.319,100.037,192313,4,12/4/2021 10:20,Mónaco,LAGOS,https://i.scdn.co/image/ab67616d0000b2730d946b06dd7f6b3488d2a013,https://p.scdn.co/mp3-preview/bb0a6681a70ce37cd9558b1a2404341c40015b9f?cid=92635a7f55d045ebb6fb8dee4927d449,81,8,0.37870142,0.262424857,8.32454,2284.249539,2635.610248,19.95560075,0.01952629,5215.643462,4.107073663,0.000334961,0.081558464,1.4835448,10.186977,0.37871698,99.38401442
55mzJ0LftLnef8sxAjrMkU,0.678,0.457,0,-6.854,1,0.177,0.741,0.0,0.113,0.563,72.156,238420,4,12/4/2021 10:20,Debo Entender,Santa Fe Klan,https://i.scdn.co/image/ab67616d0000b2731a571794b913d191604462ca,https://p.scdn.co/mp3-preview/35f08708573560f33986d4d3fc86e64ed37a43a9?cid=92635a7f55d045ebb6fb8dee4927d449,82,3,0.263848,0.250858408,-6.0293984,2315.291006,2464.653064,24.03288037,0.011608147,5006.219728,2.074259765,0.050440918,0.09561658,1.8482136,11.507563,0.28072554,143.5546875
64ImcY4fJhY243wr20SR3e,0.716,0.654,8,-6.702,0,0.279,0.249,0.0,0.127,0.958,180.11,186833,4,12/4/2021 10:20,Cuidando El Territorio,Calibre 50,https://i.scdn.co/image/ab67616d0000b273b2f31e16e4b462191e71bd79,https://p.scdn.co/mp3-preview/b45a9ad3f3c7c00ef02deca1e5e1941d9da9da2d?cid=92635a7f55d045ebb6fb8dee4927d449,81,4,0.39902475,0.254936818,4.1989713,2524.903535,2640.774918,20.61500098,0.024449084,5558.449722,2.782781596,-0.005903688,0.102480106,1.8443632,22.79419,0.28343445,89.10290948
3pQYf90V5idOGrXzosm9rt,0.752,0.719,6,-4.399,0,0.0285,0.264,7.96e-05,0.126,0.544,107.582,235858,4,12/4/2021 10:20,Se Amerita,Junior H,https://i.scdn.co/image/ab67616d0000b2730e0c5ba78f182bc532329b89,https://p.scdn.co/mp3-preview/c2e5728b4794d6a6b3278aba41d2ae4757ff5184?cid=92635a7f55d045ebb6fb8dee4927d449,82,4,0.3051598,0.244474689,5.622454,1706.8384,2195.321081,22.38557565,0.004618589,3728.302455,4.33230047,-0.011057953,0.063065,1.413252,8.545004,0.51568204,107.6660156
3NqBxTOMCJ3zW9CIP51td4,0.39,0.499,7,-7.778,1,0.0381,0.632,0.000497,0.115,0.34,200.156,275194,1,12/4/2021 10:20,Jugaste y Sufrí,Eslabon Armado,https://i.scdn.co/image/ab67616d0000b273657fa1079d4f17b7e06dd86e,https://p.scdn.co/mp3-preview/2f02f3b0a2dead3a401a7f5ce76f2e91bac10cc4?cid=92635a7f55d045ebb6fb8dee4927d449,87,2,0.38129255,0.232405493,6.017329,1387.696663,1900.85033,22.7043446,0.003751232,2858.424382,3.184449682,0.059946586,0.052238535,1.380874,7.9925847,0.34606186,99.38401442
0z5yLgBmAtaylDYrgwzlpH,0.784,0.689,4,-8.216,0,0.0385,0.759,0.00536,0.143,0.332,124.025,205716,4,12/4/2021 10:20,Amapolas,Leo Rizzi,https://i.scdn.co/image/ab67616d0000b27318330837f8c498291c4b44b7,https://p.scdn.co/mp3-preview/35c329bd3603b682fcbe6d2ad80ae0b7cee9132b?cid=92635a7f55d045ebb6fb8dee4927d449,80,0,0.36945665,0.265402893,7.397748,1640.359761,2173.604088,20.13332703,0.007895204,3633.35303,4.105867516,0.027385259,0.057994736,1.3154483,11.3192005,0.4809247,123.046875
4DdnffqoFr9wDRlCACNmGf,0.685,0.831,4,-4.38,0,0.0858,0.398,0.0,0.177,0.486,97.431,213944,3,12/4/2021 10:20,Porte Exuberante,Natanael Cano,https://i.scdn.co/image/ab67616d0000b2738ba65480eb96fff16634644c,https://p.scdn.co/mp3-preview/dd7b8c3520820e8c37f5e341d10b305f3b3270e2?cid=92635a7f55d045ebb6fb8dee4927d449,79,0,0.33452052,0.265439386,5.6640787,2147.506956,2426.01333,21.82227917,0.013180145,4474.839608,3.719514073,0.036615331,0.098844074,1.5797814,22.688873,0.486457,99.38401442
6G2xXQRSZlEzYsUEb3uvuR,0.405,0.565,1,-9.266,0,0.0372,0.38,0.0195,0.107,0.166,159.892,214149,3,12/4/2021 10:20,Está Dañada,Ivan Cornejo,https://i.scdn.co/image/ab67616d0000b273cac05abe84bc80e4f1c63b5c,https://p.scdn.co/mp3-preview/fd76110d3310cfa4342cf97934def2db8478ab89?cid=92635a7f55d045ebb6fb8dee4927d449,85,2,0.33689204,0.25261249,4.635452,1683.668226,2094.873014,22.51803531,0.007846011,3408.279391,2.258529838,-0.011221153,0.070517714,1.526056,12.551195,0.26461262,161.4990234
1gq11LOJxrQob0EsPRwAMm,0.759,0.44,11,-11.192,0,0.193,0.222,0.0,0.0859,0.175,167.825,176571,4,12/4/2021 10:20,Lbaroud,Draganov,https://i.scdn.co/image/ab67616d0000b27314fc1d5b10e9cb20f33e0f74,https://p.scdn.co/mp3-preview/8f97095f5b1d88fce386de4a1eb5675d7b931caf?cid=92635a7f55d045ebb6fb8dee4927d449,61,9,0.32193968,0.241698395,1.8351591,2802.376795,2940.399958,22.94797353,0.02142427,6413.836216,1.56008733,-0.056981229,0.111791841,1.7635859,12.294682,0.15727875,112.3471467
4zYbjpZN7B298nBrKbXeyr,0.64,0.402,1,-12.414,1,0.379,0.0839,0.000205,0.0935,0.545,162.267,140458,4,12/4/2021 10:20,Sucré Salé,L'morphine,https://i.scdn.co/image/ab67616d0000b273d201aea3e85de05a7531045d,https://p.scdn.co/mp3-preview/52d7e90173770f7089e5e08607358bf57fd2b3a7?cid=92635a7f55d045ebb6fb8dee4927d449,55,9,0.51614535,0.252211095,1.2407109,1900.57139,2353.38551,19.18734427,0.016569322,4006.409107,1.3005425,-0.052811161,0.071190046,2.0610247,12.53253,0.108227424,107.6660156
63DDC3J4z88hNMvcDFzQnH,0.583,0.421,1,-12.987,0,0.146,0.588,2.1e-05,0.103,0.777,199.797,196000,4,12/4/2021 10:20,Sac,Draganov,https://i.scdn.co/image/ab67616d0000b27314fc1d5b10e9cb20f33e0f74,https://p.scdn.co/mp3-preview/e74ff74502ea22457bb3deb145e1977141f388e3?cid=92635a7f55d045ebb6fb8dee4927d449,60,2,0.3340433,0.24515708,-2.759892,2891.813536,2957.467322,21.79420717,0.031157348,6736.759264,1.264617217,-0.017645487,0.11433302,1.7957805,15.35898,0.15113826,99.38401442
1EYeZGTMCjV7uVey5fNWXM,0.642,0.723,1,-6.149,1,0.243,0.58,0.000942,0.112,0.487,186.043,135480,4,12/4/2021 10:20,love nwantiti (feat. ElGrande Toto) - North African Remix,CKay,https://i.scdn.co/image/ab67616d0000b273fc57994e3890a5246cce7685,https://p.scdn.co/mp3-preview/4ec6844fdda81f73669f4c98aa656f15b4b3543b?cid=92635a7f55d045ebb6fb8dee4927d449,81,2,0.3625013,0.265561964,3.9208002,2000.085218,2459.231622,21.34872252,0.014521755,4659.196826,3.402706247,0.002222537,0.07135331,1.5178123,12.401086,0.36731294,92.28515625
5TR5g2mXk58AbVbHLVRbsM,0.505,0.362,1,-17.174,1,0.104,0.727,0.0963,0.0955,0.365,104.699,249707,3,12/4/2021 10:20,MILANO,7-Toun,https://i.scdn.co/image/ab67616d0000b2733e040d4186fddf2d0431d4f5,https://p.scdn.co/mp3-preview/9a86e059b6561aa46874c038df5627cfe36f49b9?cid=92635a7f55d045ebb6fb8dee4927d449,57,5,0.38319743,0.258779872,1.4609864,1859.797236,2402.04741,20.42660842,0.009341358,4119.741755,1.416138839,0.013940412,0.062188211,1.9192964,9.028684,0.13276516,143.5546875
6AFbOjmJNeCHXmoh1Ve1XM,0.663,0.739,6,-6.001,0,0.177,0.413,0.0,0.168,0.393,74.956,266533,4,12/4/2021 10:20,Haram (Pablo II),ElGrandeToto,https://i.scdn.co/image/ab67616d0000b2730b1a748c056271f9a948e466,https://p.scdn.co/mp3-preview/a2c5888a9723ee1c23803bd9fb22c8a3c331b826?cid=92635a7f55d045ebb6fb8dee4927d449,47,0,0.43592048,0.241585376,5.9631658,2977.349037,2803.639704,21.83412751,0.029326772,6478.719157,3.370279858,-0.071956051,0.127934978,1.5324652,20.470251,0.32638052,151.9990809
1qmQtjLHkjwrRzuFmP9smG,0.757,0.537,8,-9.612,1,0.0895,0.391,4.2e-06,0.101,0.477,107.028,251735,4,12/4/2021 10:20,La rwina,kouz1,https://i.scdn.co/image/ab67616d0000b27344e0356b16153470e74ec22b,https://p.scdn.co/mp3-preview/6fa6235b5d6ed3a766ed217694edb1c6ad2f7e02?cid=92635a7f55d045ebb6fb8dee4927d449,57,8,0.37761948,0.232607331,7.6650677,2407.160438,2841.674117,20.58042623,0.015516571,5930.33914,2.830136015,0.041492901,0.074736132,1.7085834,5.0878334,0.25822952,107.6660156
14WP9aPMpre8L1u0RcRO5Q,0.617,0.557,5,-9.162,0,0.199,0.772,0.0,0.0775,0.654,174.09,221379,3,12/4/2021 10:20,Nadi Canadi,Tagne,https://i.scdn.co/image/ab67616d0000b273449d681bb74ee80ac11ee437,https://p.scdn.co/mp3-preview/725fe1fba641c30ea5b8fc3b466b426da30c4bb4?cid=92635a7f55d045ebb6fb8dee4927d449,60,9,0.32117414,0.240543225,-1.9516116,2081.246884,2351.762385,22.59518866,0.011729783,4534.730912,2.24587647,0.018311654,0.080264821,1.6339544,12.472695,0.26170456,117.4538352
4eBmSIn5XyL89lb4uJ8Aco,0.702,0.348,8,-17.974,1,0.0476,0.464,0.000164,0.127,0.331,98.007,198367,4,12/4/2021 10:20,HKAYA,Snor,https://i.scdn.co/image/ab67616d0000b273042eeb3947b7811a7ddc6314,https://p.scdn.co/mp3-preview/500a1efec249b7bceb804c90c70e5b02ac38685a?cid=92635a7f55d045ebb6fb8dee4927d449,60,5,0.43192592,0.268010316,-1.116321,2073.905812,2431.040052,20.2593442,0.019368656,4579.905639,1.021270037,0.033678448,0.070406982,1.7296517,11.776664,0.07007388,99.38401442
39jtccUn5BcqpMbjzqFRlj,0.655,0.745,9,-3.716,0,0.0368,0.447,0.0,0.0904,0.275,101.979,211624,4,12/4/2021 10:20,J'en ai marre !,kouz1,https://i.scdn.co/image/ab67616d0000b27325824faa7e7889ed85f593d5,https://p.scdn.co/mp3-preview/90c2d8c86a13fa9b49248c94e6e8520bbf53f43b?cid=92635a7f55d045ebb6fb8dee4927d449,58,0,0.34199485,0.23127249,7.652005,2018.825626,2405.558237,22.67286231,0.011194545,4583.347285,3.920110584,0.029296406,0.07585933,1.6185888,10.242475,0.4098536,135.9991776
2fe4vq7z5vXpZoFBPtlDaU,0.768,0.72,2,-9.04,1,0.0536,0.0239,0.0,0.0942,0.494,127.033,232453,4,12/4/2021 10:20,RS3,Vargas,https://i.scdn.co/image/ab67616d0000b273a65712c0f59d7ece011a9810,https://p.scdn.co/mp3-preview/1bb1c7bb7b11c80cdd8c735a6b41be43809f0514?cid=92635a7f55d045ebb6fb8dee4927d449,55,3,0.45710236,0.250993422,3.7023866,2777.009625,2724.292432,20.75000622,0.02754281,5784.590021,2.028045761,-0.06343425,0.113016323,2.0072165,15.029209,0.1615448,129.1992188
5QhnCB5kD34sYkvHviU0yz,0.598,0.687,2,-7.628,0,0.0362,0.29,1.21e-05,0.154,0.425,83.475,214360,4,12/4/2021 10:20,Mghayer,ElGrandeToto,https://i.scdn.co/image/ab67616d0000b273ed623ce724d59c3065a31388,https://p.scdn.co/mp3-preview/8fe644750761a76195022bf71d2f7967174e9151?cid=92635a7f55d045ebb6fb8dee4927d449,47,0,0.38075665,0.226590694,4.148283,1987.977369,2400.291006,21.98842652,0.009591602,4543.647525,3.272747629,0.039232751,0.063583894,1.4830418,11.107381,0.3352942,112.3471467
2FCV8dhMiAl3fNifmx1Q3m,0.692,0.716,6,-8.357,0,0.0441,0.0772,0.0,0.162,0.483,94.972,255979,4,12/4/2021 10:20,Enty Hayaty,Saad Lamjarred,https://i.scdn.co/image/ab67616d0000b273af7137e3ecc3df054b4245d5,https://p.scdn.co/mp3-preview/2df8aa02cd7499a450e80a4e229521a9744534f7?cid=92635a7f55d045ebb6fb8dee4927d449,63,0,0.3771234,0.269385609,4.508942,2672.42842,2772.664034,20.59077043,0.026828615,6078.07158,2.719931612,-0.020428285,0.118251741,1.6027611,20.663256,0.28723884,129.1992188
0oaCbb3lplo9YIjdlwLspn,0.735,0.754,5,-6.919,0,0.0905,0.413,0.0,0.2,0.789,89.244,239253,3,12/4/2021 10:20,كيفاش نخليك,Mohamed Rifai,https://i.scdn.co/image/ab67616d0000b2735672d6ad50c379bff562bbe0,https://p.scdn.co/mp3-preview/e63d5e4786a848f346a960b35da1b39dc0fcaa56?cid=92635a7f55d045ebb6fb8dee4927d449,59,4,0.34870046,0.269774701,3.616099,2889.932011,2927.670606,20.95000599,0.03194592,6596.20178,2.676845595,0.023059286,0.116890828,1.7800496,16.416443,0.30213627,117.4538352
44DBAjWwzFlUY2361xh6BW,0.726,0.631,9,-8.965,1,0.14,0.207,0.0,0.0262,0.376,171.827,185107,4,12/4/2021 10:20,Ayay,Klass-A,https://i.scdn.co/image/ab67616d0000b27308fe1cebf586c1f9034ed864,https://p.scdn.co/mp3-preview/16630524d2333af4decdbcc5be93cedbe015892d?cid=92635a7f55d045ebb6fb8dee4927d449,55,2,0.31212607,0.266556593,5.6534963,2617.170023,2739.357903,22.16755143,0.018917063,5945.347383,2.448757662,-0.023362226,0.098624498,2.0103261,11.455274,0.2372366,117.4538352
5RJvzygEnbZOPfwKKEQvun,0.796,0.691,8,-7.399,0,0.149,0.0665,1.4e-06,0.257,0.667,96.968,200217,4,12/4/2021 10:20,Khalass,Mocci,https://i.scdn.co/image/ab67616d0000b273cffbcf2d94ffc5628fd2606c,https://p.scdn.co/mp3-preview/b8e3302f3987f5b8c48976a55c60f6942c56ee2d?cid=92635a7f55d045ebb6fb8dee4927d449,57,4,0.3963335,0.270259156,-1.1984161,3307.275574,2959.213851,21.02869457,0.053237826,6967.466202,1.898608018,-0.011972766,0.153460523,1.7750195,23.19817,0.18144068,123.046875
5zme2KCwXAY9dhTsCNovJp,0.488,0.361,0,-13.454,0,0.158,0.779,0.101,0.172,0.661,183.035,260000,3,12/4/2021 10:20,Mtayf,Draganov,https://i.scdn.co/image/ab67616d0000b27314fc1d5b10e9cb20f33e0f74,https://p.scdn.co/mp3-preview/6c79acf345079e5d5afac03941d4f4e64213aacb?cid=92635a7f55d045ebb6fb8dee4927d449,53,5,0.36970857,0.250295165,0.74477416,1935.93917,2461.229954,20.98537912,0.017670907,4400.498391,1.840158096,0.068438661,0.070336309,1.8738829,11.585598,0.20266743,123.046875
48Xx8tDQ2yNp3aHbGrKXxc,0.749,0.527,1,-12.567,0,0.19,0.225,7.26e-06,0.239,0.803,162.008,211111,4,12/4/2021 10:20,Tchin Tchin,Stormy,https://i.scdn.co/image/ab67616d0000b273b8076c12a8756ddcef4dd5b0,https://p.scdn.co/mp3-preview/fdd6af874eb0f1c01e5b05da53741ed26252bfac?cid=92635a7f55d045ebb6fb8dee4927d449,56,9,0.40981728,0.24110411,0.6407372,2098.224337,2492.694609,21.63455107,0.011191587,4810.437579,1.571297477,-0.006593891,0.058464877,1.8567883,9.301062,0.1117671,107.6660156
2MF33zeXjLsKxlK75hDtDl,0.76,0.579,1,-12.283,1,0.156,0.287,0.0,0.0761,0.618,79.976,180000,4,12/4/2021 10:20,Kssiriri,Draganov,https://i.scdn.co/image/ab67616d0000b27314fc1d5b10e9cb20f33e0f74,https://p.scdn.co/mp3-preview/27ef42fa9f5d7ce52373cec435626b367ae4e363?cid=92635a7f55d045ebb6fb8dee4927d449,52,3,0.39706644,0.231605588,3.0280352,3199.70586,3126.470201,22.3805403,0.020979181,7124.115255,1.470164687,-0.043482791,0.104648649,1.7636399,4.5381894,0.09789199,161.4990234
2DPkmFqCCEIJGjlVnsPU7A,0.666,0.652,6,-11.647,0,0.0886,0.214,0.00227,0.313,0.643,135.973,226000,4,12/4/2021 10:20,Deghri Deghri,Mouh Milano,https://i.scdn.co/image/ab67616d0000b2737f914bad4e7329dbeeadc152,https://p.scdn.co/mp3-preview/4b0a6cdfc47ab0ffc376e55c6876af65c8a49341?cid=92635a7f55d045ebb6fb8dee4927d449,58,0,0.3693666,0.277624902,1.2382632,2477.28246,2810.284399,19.40199844,0.025487011,5903.264304,1.940218226,-0.011406313,0.095827463,1.5934787,17.124805,0.19872458,135.9991776
0CIOL8FDW8LSceHDXSpE07,0.806,0.496,4,-11.119,0,0.338,0.59,0.0,0.0788,0.469,160.014,198857,4,12/4/2021 10:20,Silicone,Draganov,https://i.scdn.co/image/ab67616d0000b27314fc1d5b10e9cb20f33e0f74,https://p.scdn.co/mp3-preview/5e55e4b3ad46c490a24658e4f667033e0e1ad690?cid=92635a7f55d045ebb6fb8dee4927d449,53,9,0.37838104,0.244146799,1.1903291,2439.260626,2724.792161,22.03625272,0.014509118,5561.833035,1.450699914,0.039242376,0.083038047,1.8234682,9.389145,0.13201489,107.6660156
