,track_id,chroma,chroma_cens,mff,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,Spectral_Rolloff,poly_features,tonnetz,ZCR,onset_strength,pitch,magnitude,tempo
454,0AEd8cP7Rf7UmcErWxt1qT,0.3523474,0.2479087745516649,1.2140996,2734.043738536067,2732.411822905367,22.521142821516456,0.024030529,5943.197395631772,2.9486402841267854,-0.0417929903505103,0.1016600050793343,2.0718381,12.520925,0.29168347,103.359375
455,1vYyrDMXngVHa27bMdoQCx,0.383773,0.2715354122428208,6.586251,2519.3774753615808,2881.0938566081777,21.80338966372701,0.017927049,6013.246972051567,2.902370073568368,0.0321695430105352,0.087581480988777,1.4295747,9.418202,0.25569203,95.703125
456,4xJgu4DNPpGMZ2Wc9BnDXa,0.4825804,0.2747766941894701,6.213262,1856.824669315941,2188.1752225350547,20.11314206194588,0.015833067,3987.400888732344,3.4951560995978026,0.0352975595091327,0.0697369176905959,2.301654,14.8313675,0.2823763,123.046875
457,7f3FPKXzk0fG84G3aY5jM2,0.4388478,0.2439104213037043,3.2858057,2886.1476346368686,2829.8726870573805,20.99117567027665,0.033932697,6214.179090375871,2.8657226416538784,-0.0067557575298938,0.1120004565354102,2.0944915,14.683945,0.23227975,135.99917763
458,47qeWYZT369E5Aug5D5nm2,0.44631276,0.2342002977938541,9.172905,2605.676377973879,2714.2742886974493,20.96152592136935,0.019207656,5806.623221477119,3.799271826991783,-0.0590818593145522,0.0914941557420665,1.7028556,7.482455,0.22907437,161.49902344
459,6DrivHrGkxkTY9p6XbTzPW,0.46375358,0.2702360190581117,3.4839664,2965.2501795572507,2944.732579623574,20.05003855851548,0.034534134,6612.976678901413,2.763315846311936,-0.005083477974442,0.1357410537200077,2.3010714,17.871696,0.22512302,135.99917763
460,2gMau9LsRZtWOrq5cBGywB,0.3778794,0.2686461727939275,-1.3149838,2359.1398351882185,2477.975137102356,20.657429979193317,0.01673988,4935.01182532532,3.201836817562136,0.0118263074874703,0.1072665471410603,1.8583081,24.998627,0.3408491,129.19921875
461,3N2lSc9JXDFiE0rqKOiGIs,0.467636,0.2783476355370677,4.456341,1832.0331140142705,2168.7042470091524,19.51161986224883,0.017302195,4001.284138115567,3.55039349559618,-0.0220659288267827,0.0664599155863003,2.3757565,15.031766,0.30464184,117.45383523
462,7wNYNg155cUgjiWHsIWdmj,0.43465623,0.2351383502035354,7.2590756,1967.9341420766464,2240.263176486755,20.89872783041957,0.013994484,3983.234247260788,3.535205294200678,0.0033409512293177,0.0669398824496904,1.9281399,14.747761,0.28403386,135.99917763
463,1ahCrpeTt94LL7y1aXw0Y8,0.37741217,0.2688584532011224,4.256733,2322.104300823577,2448.705215742194,21.85319488538372,0.02567034,4813.195895262916,3.231309444077595,-0.0166499834326692,0.0871427081317724,2.7582815,14.462464,0.25043342,117.45383523
464,2fpKvUg9hxiKAOLuwfEdlJ,0.39051667,0.2272328782860019,-3.3399327,3285.762998755642,2804.1875656748607,21.989300495712044,0.039162215,6520.935568794746,2.1694408296457097,0.0332291842848728,0.1520980976683436,1.8698893,28.589788,0.20865092,123.046875
465,7vhIpemqMF1mcNWdTNDfjF,0.3944828,0.235750418774994,6.1735063,2507.0837757509576,2440.5252376458766,21.80096267838233,0.026339723,4986.8115120997,3.4804527768399893,0.0641295964962028,0.10855565499226,1.948981,23.603498,0.3843357,112.34714674
466,1xK1Gg9SxG8fy2Ya373oqb,0.3558718,0.2620499547565424,2.700502,1948.4481390186145,2138.600287831233,23.1233568470405,0.009684294,4066.0254133006,2.8840046901205785,-0.000220289563,0.0739579806017801,2.178508,12.487279,0.25851613,172.265625
467,028MkfDdEe6uyIkuJVj0cb,0.42496005,0.2718910005758463,4.230662,2229.497835860888,2416.948359924896,20.678999549404352,0.015661784,4763.8878600885255,4.771799424772878,0.0337043885473721,0.0883584982101393,2.410385,14.718525,0.4047048,99.38401442
468,2L95U6syP0bV3fkYYOzmiW,0.46582317,0.2809497635454056,6.9725013,2406.622067146251,2544.349949436585,19.212589995512133,0.021520782,5002.744749086929,5.0580928294372285,-0.021813033865676,0.1004823855940402,2.2591212,24.431202,0.36677718,129.19921875
469,6MEBxXI2n3FzPHrGRYFdL8,0.32862216,0.2525047130665511,2.461224,1994.8285806693211,2200.0209582200378,23.30231187256425,0.01353728,4167.641465508901,3.482415611521987,0.0080409798976916,0.0766877448964783,1.9079102,12.893128,0.35670266,103.359375
470,2oAagniNonDt6sTAiDibeV,0.35961324,0.2423634330587535,0.88548374,1884.444735955925,2218.924456091728,22.7504280097902,0.0099991495,3880.584867967541,1.983546668061892,0.0802340621156356,0.0696908106375774,1.9093883,13.136244,0.22919662,92.28515625
471,6GPBXtnSepHovJi1uD1Ggj,0.35537454,0.2730368611665635,2.477104,2258.689786496177,2501.230737405029,21.49681918122889,0.019426443,4961.819996553309,3.404091389084696,-0.0090344296077579,0.085331683557469,1.9804277,17.169235,0.3794079,161.49902344
472,1w8I30qzVlqUgkp0P9bXh1,0.49095595,0.2546468798745962,5.646846,2655.5584534321024,2719.8233345067533,20.8866379064252,0.021167798,5750.140229688709,2.7133914810246504,-0.0301114460402906,0.0788041342153637,1.9877003,10.758547,0.15174703,123.046875
473,7cCBsINflnE3PKyvcN3bzX,0.3728415,0.2297903565858716,4.1110806,1733.7793211316352,2124.1056257318164,20.90725093569425,0.009802824,3528.7203289776025,2.0918624678430646,0.0423348995695044,0.0704202090992647,2.0481353,12.128431,0.22581244,117.45383523
474,1C6pNXiVfcKO49JttTv0xJ,0.36916062,0.2510627828756984,4.596982,3063.9992059908413,2697.9703289851964,20.840233703358287,0.04143146,6266.412107863293,3.714786030749686,-0.0684990875059429,0.1675946026025541,1.8109725,36.03723,0.4300814,92.28515625
475,42nkGZLFa7PF2Hut7f7sxk,0.37036794,0.2419863876369838,5.7785096,2204.629987377219,2464.960202053933,20.792360666927625,0.017670222,4721.821447791699,2.501107857396182,0.0805040177944575,0.0987057523461687,1.9210166,20.7154,0.24794322,135.99917763
476,79TzqzCK34xg5R3p1uTcAu,0.48761538,0.2442767713225205,6.7107906,2725.133021683824,2762.1132136865062,19.55417510006667,0.034122914,5950.255686284588,3.4056501283871485,0.0592715882180878,0.0969158916650541,1.7157073,18.479141,0.2088311,103.359375
477,04vHPXVGnb51q13NBoW22W,0.42520958,0.2598231689543464,5.2225075,2839.647565482431,2674.0787621441164,20.350300374396543,0.03765085,5946.314043452496,4.3604463031445135,-0.0126021201129128,0.1281602227650928,1.5932027,29.223328,0.43807423,99.38401442
478,5hiQSNo6jQbQ2m2gBZs7bU,0.3121954,0.2468735324446542,-0.49773633,1972.387318793672,2231.969365577501,22.41344153260033,0.010825478,4136.874984882934,2.524075526310053,-0.030959437303012,0.0778324847619969,1.6066804,14.562812,0.2990743,143.5546875
479,6X3T09NqZfGACrko9EYN7r,0.33843496,0.2305016774898671,3.275264,2181.020773400849,2461.9137096912214,21.617128348926943,0.016586097,4617.463745495114,3.480419450548052,0.0886679587333923,0.0877001499613003,1.7425112,17.278963,0.37834805,95.703125
480,3yCO77szbEBiah3kTM70QM,0.3319014,0.2656112021441498,2.4467402,2956.675609520082,2648.978136304037,20.91536043205142,0.0344979,6053.146730783185,3.927850759014509,0.014402548544435,0.1332731926035216,1.5928196,26.777824,0.37827793,99.38401442
481,7dTgSeAVu9EWJusdCsRyTo,0.3933906,0.2690744859228087,4.5072174,1927.606575941957,2448.3454492847254,21.79752007372274,0.008666597,4432.481530723926,2.696976200592207,-0.0333818086082352,0.0667475177776702,1.6668981,11.205868,0.25864166,112.34714674
482,5Aun0pJOQFBQozav1hPpM1,0.30810854,0.2317528802515419,1.47863,1830.005989965453,2205.732153230127,22.448419039076217,0.008465414,3818.3685775142703,1.8499364669961675,0.0762262415205257,0.0718578421294504,1.4642454,11.297021,0.21943301,143.5546875
483,7pBr36brGBNxCk3JahhyHb,0.41244712,0.2167279893102228,7.1927567,1966.4014366582792,2295.255248479695,20.993436743415987,0.008687473,4195.716295744243,3.390441966431438,0.0722930450029271,0.0676224180050309,1.59316,8.422795,0.27135268,117.45383523
484,1AfioCIHFE3Ny3kTBppiP9,0.3420416,0.249753956072452,3.6288352,2074.3745738208345,2287.904979397585,21.67431609736791,0.018309817,4261.307565789473,2.006068687201592,-0.0819768650431606,0.0887904683871904,1.9639713,16.042915,0.21414712,89.10290948
485,6vRHVF61iN8TnMdoFBoE8f,0.4074409,0.2290172464302049,8.681443,2929.216556842457,2948.4941563949697,21.207112499156874,0.027509997,6799.408884904702,3.804029005908724,-0.0247826589247168,0.1275177474361455,1.4584777,23.591555,0.42227367,117.45383523
486,4Zpg4neFtdTJJF4wsrTJRa,0.45525855,0.2122794929835069,0.5200743,3128.262575470844,2910.3305577622164,21.867434161553437,0.037027877,6516.010598575368,1.0488407483896904,-0.0477477287408817,0.1279277978666795,1.7350008,21.667635,0.08229693,129.19921875
487,48Tb5rkF6XzPuHFtVem5lS,0.48866484,0.2733468778643483,4.7562985,2506.697477962205,2599.413725464381,19.004204084267545,0.037095048,5513.466660821401,2.9518922717402454,0.0073175831196344,0.110212107560952,1.776497,32.514797,0.3002475,172.265625
488,2lj1RNDztkIsyzhAX2soEa,0.49385804,0.2293317559718596,2.5874395,2834.509237709364,2998.8059978291512,20.89154103424369,0.020902796,6457.827617066563,1.3254527918094388,0.0484615842285648,0.0898664255998452,2.0682669,11.955547,0.05939104,135.99917763
489,3pY3PPvp77FNQq01n4UrS1,0.37708127,0.2472595012973108,-0.6015149,1756.8887566894657,1916.1315533224215,22.42318927198906,0.0062922267,3336.9298220418923,2.028160939458926,0.0167400161108824,0.0806718477892801,1.8337076,17.090479,0.18145373,135.99917763
490,3NCZRSMdqwo5jpRdgcZxEV,0.36977807,0.2476422499845995,-6.635251,3072.464318627005,2759.434952955324,21.311383943196724,0.050620127,6268.6704275408765,1.8026382626286876,0.1194104140359168,0.1532949914135062,1.9633842,39.5263,0.27432522,143.5546875
491,5MYvIwOpXVzWToptTJbZR4,0.3373299,0.2601106034705476,-3.0256162,1704.410798712622,1996.5204823913557,22.73754816657062,0.0074617043,3436.6792188709364,2.3793721747408063,-0.0394662601369112,0.0766979489164086,2.007168,15.915649,0.29563946,112.34714674
492,5xDaIms5HB1DTj5keH6sJc,0.44035977,0.2650746625314243,1.9518427,2664.068059793982,2577.0595813830605,22.089309243152464,0.027237717,5506.008372587316,2.428915705470201,-0.0281190850142253,0.1160438939144736,1.6687654,29.702835,0.22809106,135.99917763
493,3OFejsaM3NDkclJg3rjWI2,0.37063947,0.2427785140244797,2.3698015,2129.3408288096,2499.495825440916,21.570777346408526,0.0147691835,4623.955372907798,2.388132072067086,0.0377169338512698,0.0858279012674148,1.642001,20.180235,0.28428844,107.66601562
494,5RmuMcCHkMTkos8SdnRohq,0.3771101,0.2565951481923342,0.9578096,2767.557174495716,2582.847763184511,21.223984369046505,0.034463234,5672.707364581318,2.559066244419651,0.0414754839124252,0.1485709081124226,2.0168672,30.623598,0.28618455,103.359375
495,3RLpfYSIQlW1YI6bIexpUy,0.36112306,0.2582536371593312,5.727158,2818.694496025821,2779.894711844,20.4052574690677,0.032913934,6137.429554469814,4.461344480319244,-0.0506849785382187,0.1310778166118421,1.8832059,23.017296,0.47861126,112.34714674
496,4seQ4caYcDPtkxykPlASYl,0.38231808,0.25349351950207,-3.8206177,2436.274814684733,2437.596111659372,21.42140035968304,0.02410684,5011.211364557131,1.8051048485066976,0.0391047312323312,0.1149214517221362,1.7556633,29.739656,0.21530695,99.38401442
497,3S2aU4rUZXbVOxyVzgzXQ5,0.4573536,0.2327852397401741,4.8573236,2253.9613827740377,2790.0514676184603,20.24244208925904,0.01807569,5283.984715133997,2.2354345975423286,-0.0600782452457256,0.0774897052776702,1.8499,9.3573065,0.15901701,103.359375
498,3LxSKiIy0z4B9mEMHQZ77Q,0.37604707,0.2476099359501553,3.7812026,2598.903587088591,2716.607881328822,20.89365685017976,0.023175268,5813.756511676423,2.7196291326206588,0.0636137758737469,0.094247351489938,1.7146041,12.308703,0.23228575,117.45383523
499,4QrQgRLngf3cKoEdu3s6RH,0.37319112,0.2405243296759606,-5.93038,2127.30278558318,2054.4076132367445,23.44341057194411,0.016848767,4353.923672419214,1.4871480619807,-0.0082568362667193,0.0969015304518188,2.0332227,22.006193,0.1542523,135.99917763
500,3FdV0iO6fskyPeYnrMsKPM,0.3024562,0.2545370162173081,1.2340803,2448.790817588448,2569.9246631404017,20.983766553824893,0.020429986,5282.75972254136,3.4749091132936725,-0.0243113500756766,0.1077975341041021,1.7407714,18.705908,0.40496126,112.34714674
501,6kG0pgi6lc00GzIB7OKX2j,0.32710162,0.2334130618993403,0.80350995,1806.8421461846224,2261.042958057004,21.835775601736547,0.006181818,4003.075793948336,1.901713486837029,-0.0203815028812847,0.0555264971942724,1.6282494,6.7386756,0.18687928,99.38401442
502,35wvL50xvKpCHEJPxLOLPI,0.38765922,0.2732758374692926,3.2804914,2820.151361997616,2988.6504617031387,22.73431676078775,0.02076034,6657.53474279823,2.2833079667097205,-0.017907473839343,0.0882511670375387,2.1955502,9.511871,0.19479455,172.265625
503,5RubKOuDoPn5Kj5TLVxSxY,0.36592636,0.2545499475191005,3.49791,2040.43545912512,2486.5577872636727,22.77269250957872,0.010421582,4693.713284424584,3.31430775401958,-0.0504518631346328,0.0628590303308823,2.004307,9.48248,0.2690568,92.28515625
504,2n7ohqg1s68ToAHh4u9mcW,0.3632623,0.2427045682887035,2.2840247,2793.743256289576,2840.1863817695144,23.240937419582693,0.027169803,6261.245472438564,2.650059370380106,-0.0563506976685521,0.1086350195917182,2.3626196,17.861874,0.29727888,123.046875
505,56KhDgM8O8rHxBI7CIEGCw,0.40281326,0.2707148763584568,4.37519,2481.504155151949,2669.131991309126,21.17982045964772,0.019714,5624.7409879607685,3.631436807980472,-0.0214510955196826,0.0946377497339396,2.0518198,14.43707,0.34487596,99.38401442
506,16AzcbKli3UQsxj491hJLQ,0.5820654,0.2562850988646408,8.329628,1972.3040161719616,2476.08842906898,20.78124897077392,0.010228806,4467.006321957237,3.4772148875403697,-0.0051323196340468,0.0363225316853715,2.0401013,6.4204583,0.08466153,103.359375
507,4umjgYILQbHyV41ZmaemQm,0.42441505,0.2586640912835824,3.6983235,2481.8561735141607,2581.840683954461,21.401824655786186,0.020113086,5459.908651346023,3.50352556437639,-0.0024782994293593,0.0877413439676857,2.0557647,13.837141,0.2743357,161.49902344
508,6h2f5GrfpXo6eZCxUdzvF2,0.49195287,0.2158088910243376,3.9944034,2500.471811886006,2732.152094653711,21.722285773770334,0.01572378,5720.882073275445,2.80125713886046,0.0509689886961741,0.0784764717976006,1.9713138,10.53627,0.14277352,117.45383523
509,2JiBqZHvX0xipUlU3s4iUw,0.4357485,0.2497446411978984,5.2184834,2155.7034360482503,2630.390570592603,21.046699927448007,0.013660206,5103.285807795569,3.050493372183413,-0.0139286313453822,0.0601258646962074,1.5597589,8.667847,0.20675668,135.99917763
510,7lOvJBqH38ZY59eLU7bioq,0.38206142,0.2679126015995139,6.1520844,3058.904443057964,2878.3443352518684,20.107388454770973,0.044842917,6653.843098454431,6.388541024179792,-0.0201204116080301,0.1324156770027089,1.3058608,23.22877,0.7099011,143.5546875
511,3CLSHJv5aUROAN2vfOyCOh,0.4975637,0.2386537030236314,1.1700474,2032.7282481653936,2365.8744135857696,20.790921465070276,0.009536831,4559.130764893334,2.018248865188918,-0.0062673453456903,0.0517033910603715,1.7325156,2.6358116,0.052401215,95.703125
512,66jiJ5DX54pWNBL2Vt2859,0.53876257,0.2394182801686052,6.904739,1911.1997409352448,2525.368608287896,19.96834256428005,0.012594851,4192.957979090073,3.0412837733666875,0.0413922255725562,0.0569078191515092,1.8936112,10.812029,0.20274584,103.359375
513,7vbXtUsr3lSZtBzwL6lpVg,0.5987785,0.2493960594212078,11.074679,1911.5124563859329,2496.130558537612,20.89070217088449,0.0060026725,4557.880772451867,3.835451107598256,0.0295235814681171,0.0307122103570046,1.8499597,1.9888465,0.119831726,99.38401442
514,0h3jDrGXvkETn0xJRcZOJ9,0.40200824,0.2053133515160523,9.537083,1667.3723207609205,2251.782262798245,21.10647741075814,0.008418455,3734.919082121952,3.5157108283492584,0.1355716102858412,0.0433534793440402,1.796913,3.4545178,0.19496879,99.38401442
515,3EfMGeYXw69Saa14torWpK,0.45024863,0.2738205699194231,1.2769445,2419.436051342352,2554.9176597232145,21.719752127455457,0.020209923,5152.70217564822,1.7751238797674074,-0.0078280321918849,0.0895682414618808,2.2986724,7.791778,0.10510694,112.34714674
516,10hfvDwUbuG9lEakB3SChD,0.45842764,0.2674657001352292,6.683591,2531.350307041312,2682.9258814587347,20.46452244184204,0.024968127,5678.173998191999,3.2112582061898887,-0.0229681892299989,0.0910285500919117,1.8188722,15.773336,0.2651816,95.703125
517,357JgDad80qVDg23D2GI63,0.42850667,0.2551184185428888,9.779638,2199.920545223181,2596.495207678929,19.679018622413142,0.018210318,5080.902609810371,4.159913490165815,0.0206568886589022,0.082872892680921,1.1954293,14.388853,0.39260983,135.99917763
518,2bfks3jz83TLx3LsX5BTEZ,0.37927097,0.2737829294215814,9.496904,2724.916675198173,2855.785256412889,19.91213554841692,0.029568754,6372.319800787297,4.474719084784239,0.0169894093151512,0.1027960526315789,1.3611721,15.373614,0.41138074,129.19921875
519,3RGfeMtWWEs1sJI2NWY1BV,0.45092574,0.2624888372504376,6.586635,3156.9537170176254,3031.371770581596,19.517382903398094,0.046469156,7028.565832557324,2.758279602982392,-0.0302305773843226,0.129747892680921,1.3240776,17.80747,0.24934994,151.99908088
520,5HBo7k1XiCzJ7RY9LcZWkD,0.41042545,0.250158510111199,6.9507456,2660.813556904578,2766.540492414865,21.731212892852508,0.020493876,6016.03862183751,3.290513313947318,0.0178540834482905,0.0948229337993421,1.573012,10.297832,0.23500878,99.38401442
521,1RCQAeceDgtbD7WVLWr05S,0.41933435,0.2560968303477489,8.33243,2493.699214697916,2514.3173352789563,20.16545618101112,0.02168164,5203.126870736987,3.269227230946536,-0.0332662602249218,0.1063345799874226,1.4233307,17.957985,0.24732696,135.99917763
522,34an0cwgyJ0oRTjQMNmbIw,0.38526332,0.2594717444071743,4.2380514,2416.6299856155183,2344.407882926052,21.281666111801197,0.025682928,4904.595342582962,3.2922680643753828,0.0133342490032267,0.1155132848780959,1.4837157,22.881748,0.31808832,135.99917763
523,4rQuuWoR8HNJMQNoxd6ZKn,0.4364841,0.270771065802861,4.6796575,2658.595169046705,2635.0654719064305,21.36750298161957,0.02741624,5661.874096755273,3.179575374995772,0.006958853874176,0.1053228703076625,1.8509816,21.152527,0.24953325,117.45383523
524,0DBfBLaQk4qGKu2L3uEqxy,0.41992697,0.2633895604015499,6.5202007,2993.030635470782,2952.8021835939435,20.78667946947212,0.033627123,6733.459283692918,2.8499097571295624,-0.0289580767151824,0.118634959123452,1.3838824,15.272844,0.244515,151.99908088
525,6U2bhONwFgYbdcYi33dAl3,0.3482248,0.2437482334358054,8.068177,2164.193794550276,2468.4622989001155,21.786767810121766,0.011502794,4692.921622544988,3.606987005187299,-0.0551470694728274,0.0798487235148993,1.3625848,11.477556,0.32975873,107.66601562
526,4yux0gIaonhsxMuLFkKten,0.4071473,0.2403443235180046,5.7296634,2217.6698761170383,2552.834294965124,20.3562145311884,0.017613789,5100.585824122001,3.412955749295721,-0.0385649572383518,0.0813313298181114,1.2958096,15.590351,0.36440542,161.49902344
527,1xTPrhEKfbJaGGs2VIMDd3,0.38128227,0.2523313114913942,6.4235287,2558.0299653370403,2639.2156795843366,20.88645502400312,0.027674146,5519.941621668198,4.349143645960282,0.0050675494833764,0.1071274701286764,1.5537192,22.067823,0.4585145,107.66601562
528,3Us94dhZq7DX0sPcIfnRjc,0.4029859,0.2247895937783858,6.7422395,2791.704510141584,2913.375859269664,20.97958980143208,0.02426098,6361.136535077641,3.12619901826306,0.0570114893566754,0.0869820892995356,1.5035405,5.819745,0.24013099,143.5546875
529,5g9eiltzjUKWr9GR4Ma2VP,0.36431435,0.2484985160903838,3.3631604,2350.409042880302,2750.623307964488,21.165399352411733,0.01861987,5554.208081130273,2.742129830066598,0.0623385071233504,0.0948074388061145,1.2647666,14.31743,0.35962126,129.19921875
530,2gJXd1CX4ptR1rz926Pk9K,0.38397273,0.2325850151762274,5.033258,1737.247407713504,2303.893540902877,20.96384304182933,0.0074449433,3739.51905430655,2.693248325902367,-0.0041155060274412,0.0590347904169891,1.4450763,9.501798,0.30687162,117.45383523
531,1a5TIG7hDUk2mJZBfM1CtL,0.40800416,0.2601439440248376,6.5500975,2714.3296221585124,2612.851983472519,20.24692236321672,0.037014347,5731.31534352022,2.800040388782449,-0.0039488553084744,0.1239542769204721,1.271774,28.84547,0.27054867,129.19921875
532,5BUdngdnolYpNY1lj8dZ82,0.3910247,0.269725166239198,5.376707,2686.3378334898307,2741.0181641181725,20.86591608269473,0.02704526,5973.597211808243,3.2324800011588666,0.008125502793611,0.1097627527573529,1.4521532,21.322655,0.33066237,123.046875
533,46vfSYsDJZaNQcD4YvT8GD,0.39397505,0.2810535702208316,0.3683121,2503.306523402772,2540.810663884973,21.817337896508175,0.025158266,5369.350865603232,2.963279333637421,0.0283279212744527,0.1124513230456656,1.9399818,23.317413,0.33210492,135.99917763
534,6CyIkPh5mRkJg7T5xXynQ8,0.31853145,0.2108047529198031,3.3583694,2499.468685467042,2736.7010332938685,22.20488496810108,0.01767064,5729.640353648655,2.95683137008602,0.0449585415961524,0.1001944054760062,1.4906725,13.53955,0.38303775,112.34714674
535,0GUH7Qb3w9xOcfRIWoaJmt,0.42754903,0.266932282803877,-2.6395817,3397.384980247677,3073.567767738512,20.5592366158778,0.046938457,7221.381333295037,2.2630077632825447,0.0102596138640767,0.1676751009820046,2.0631762,28.226952,0.23477206,92.28515625
536,4QAv7uyOwIgqOVgzczomOo,0.41931522,0.2419495538039473,4.4690485,2661.564769576481,2890.29302634146,21.496943904914183,0.019982796,6261.145473043247,2.5764174821134893,-0.0212693395515598,0.0953694157556114,1.5751281,9.313184,0.24419032,151.99908088
537,0X5zETsfr8nGAVABRcD4o4,0.34915933,0.2236485437923091,0.84420764,2327.763952031185,2580.956129733785,22.32758856196912,0.01800771,5103.319140927341,2.6451556626473653,-0.0407233818183277,0.0895557698819659,1.9069653,9.97217,0.31652817,172.265625
538,2s1lS0DxcxTB8Y6oFgVKqW,0.3959667,0.2546547151014011,4.729713,2000.351962627608,2389.009393072303,21.89797862320617,0.01338331,4438.298162218218,3.1230168132586846,0.0337458854822014,0.066201413748065,1.9047706,7.6213117,0.2211441,123.046875
539,14M6BbiHt2w9KHVvoIUIUF,0.3850221,0.2539610741215256,2.9168677,2446.990762561948,2509.147895378133,21.65826108463412,0.024874505,5242.634965170279,3.094761310840429,0.0353023633211862,0.0984793742743808,2.0957134,17.914263,0.34074026,129.19921875
540,717QGTmZdkemDaCo1vQHG0,0.41902557,0.2660655705728291,4.042315,2566.129801629048,2537.378938607054,20.426619232274707,0.028157929,5447.725391683195,3.8391335787210887,-0.0085822319538703,0.1116047673181114,2.2786593,27.543571,0.3511601,117.45383523
541,6YC6zgdJog4gw0y2IyfRmR,0.32746792,0.2205513801793135,4.5015993,2268.126125688442,2653.109900425473,22.330900520057263,0.011702201,5143.310565771333,2.3935426415097085,0.0181397232298297,0.0841627563854489,1.8129898,9.5029335,0.24390829,135.99917763
542,368KS9UNJ8cft7RJ1USwb9,0.40745848,0.2729332115350023,-3.6567943,2915.058605271224,2695.261331148481,20.02890932540604,0.03958377,5968.31391042231,2.131801362073828,-0.0331441296753917,0.1359810371517028,2.381568,30.509144,0.20176105,143.5546875
543,3bGGvbwbhq9kIMhHaXBdYL,0.36649787,0.2710961008426461,3.1142251,2305.255705399307,2518.22130893503,21.46650376801414,0.02526307,5070.952669976296,3.1515597830798585,0.0246246463611491,0.0917987646333204,2.2596936,19.414154,0.31080467,107.66601562
544,1F80MEkZA9yTlpMQp9dhht,0.4230691,0.2541790054865359,3.0192833,1149.565168669608,1821.2590575429947,22.4489479208169,0.0017841416,2435.1519416360293,2.4810023803331744,0.007238440344696,0.0329612519349845,1.7948319,3.136018,0.19825833,123.046875
545,11HLDMuPD3wh88XHw4udKO,0.4222286,0.2348531752416646,6.183874,2306.311528127007,2607.6250486293743,21.47948613402558,0.01581096,5081.327607240471,2.8278413856082407,-0.0612151522118807,0.0780131337074303,2.1986659,8.678612,0.2446906,143.5546875
546,22ryI5wBJBvCFf0EjwG3Du,0.4408015,0.2565853360045834,7.9772415,2761.1861248050477,2809.386667247776,21.098470685327737,0.03116799,6095.263142777671,3.5871488527916298,0.0452912127299862,0.100224261682469,2.0568142,13.729873,0.27046084,143.5546875
547,5axqVsveGtmOkq7H1wV3c0,0.43262655,0.2520775072558424,3.9580047,2605.8817851138065,2612.270290397609,21.098089997919143,0.028033596,5588.632872968266,3.1296200364310023,0.0140018528650744,0.1177989853424922,2.051158,23.753912,0.26092666,123.046875
548,1YRaS0rNK8y9E5NeTrKe03,0.41509587,0.2336696714670003,5.5829663,2721.4226690355545,2695.802298296594,20.52546823174537,0.031902157,5829.714748512481,3.447589937833703,-0.0651831740559133,0.1091516453415247,1.6019355,17.67376,0.26734263,107.66601562
549,5GzBVGr752l5qcGo2ZBNoS,0.44628033,0.2596010302617633,5.8142753,1684.0022103103518,2182.1805393521795,20.7609931762219,0.008297274,3797.318704799971,2.822333307115499,0.0205503777314958,0.0543356502757352,1.7004976,8.0750475,0.2551366,129.19921875
550,5KZ5thdA04hdkJm1CZwSxY,0.5029781,0.2305702443409995,3.3542483,2849.41597164532,2995.023586188735,20.44370324716694,0.028452914,6574.143580386513,1.818661840914142,-0.0089488069099005,0.1093220902670278,1.9653568,13.062676,0.11148687,129.19921875
551,6KdpZnQirNMGfV7Y4LIwuf,0.49844426,0.2669966121203342,0.6450765,2949.9847583762926,2804.689624566478,19.567274637145776,0.04902969,6378.228098393963,2.653003146738784,-0.0187934852156596,0.1458282943111455,1.8904026,42.460854,0.308289,143.5546875
552,0hVl1Eb02SNnTHSgrlhBm7,0.46153337,0.2736759644328972,4.969057,2426.026532262106,2650.444347103626,20.257269984339832,0.023694865,5381.717457490809,2.5705023664194857,0.0151796527774755,0.089085251185178,1.7611843,14.015405,0.19604371,117.45383523
553,2Y9SsUu3RWCPBTtMRiOW7Q,0.4503178,0.2600645191194466,-0.91912496,2168.9957188389785,2341.6555735113247,20.092360486959866,0.02757726,4487.881195729731,2.7071828072774653,-0.0100875169750224,0.0927741933533281,2.0023398,28.909674,0.2814439,95.703125
554,3DbiL7GTCopFHk9t9qpDut,0.411172,0.2371941096257434,3.7133532,2240.417397383254,2606.590222279601,21.27157844075873,0.017860474,4956.670027694466,2.70669078383937,0.0075066915135479,0.070927386682469,1.8322661,8.167107,0.19871624,99.38401442
555,6W11qt0cfGVx7ZOEYNrSYX,0.38387555,0.2473053457384857,1.1572566,2647.5165365893063,2724.058825310863,20.95093482817173,0.026696645,5826.989764990083,2.405336819220968,-0.0335636181512027,0.1006762619727167,1.8294568,14.2829,0.20670497,143.5546875
556,7raprblR3NfeuiV72Lz5Il,0.3303785,0.2240215581428165,-0.30810332,2980.9013519064674,2796.657984535607,21.814069907055185,0.027495097,6327.095074255031,2.327532871518976,0.0781459629408154,0.1240086983601006,1.6989927,15.969471,0.19320601,99.38401442
557,608yxSWu2eBBz0xieqY70v,0.48935387,0.2491813141105842,4.283633,3376.9389958516176,2893.3163570111,19.90771189529169,0.06603627,6864.183493221507,2.801674735337672,-0.0166666582394669,0.1792022421633126,1.762167,36.422012,0.25605717,143.5546875
