capture_dttm,track_artist,track_name,track_id,track_popularity,track_number,track_preview_url,track_duration,track_added_date
2021-11-19 18:37:05.877098,Robert Plant,Somebody Was Watching Over Me,1TTXXmRgq2f0AkN99iw1f9,0,81,https://p.scdn.co/mp3-preview/cbd26d7f839792ea997db658f375877d8d11a7ab?cid=92635a7f55d045ebb6fb8dee4927d449,303428,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Sting,For Her Love,0OKn63DGQ2kBRTo9BRfiEP,0,82,,225083,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Seeb,Sweet Dreams & Dynamite,6S8pntCfgqcPa5vhybICfv,0,83,,161929,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Fly By Midnight,North,0pjBEOWMJTwzzjBrTAlbDd,0,84,https://p.scdn.co/mp3-preview/be984aaf8dcd09d544110db6b1bc038fe274853d?cid=92635a7f55d045ebb6fb8dee4927d449,214856,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Yot Club,Hole,6OOkbVOvc8umM48aIEA3aK,0,85,https://p.scdn.co/mp3-preview/6d3755b2a6b056b1c8ecb14a58132d425b85723a?cid=92635a7f55d045ebb6fb8dee4927d449,174862,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Sofia Mills,Life of the Party,5qFRPfX8KnMsnlbNrjXxHR,0,86,https://p.scdn.co/mp3-preview/6380859d9d52760ad3ea2c354b755f4bc75c0d56?cid=92635a7f55d045ebb6fb8dee4927d449,256092,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Arca,Queer,5urhxXrAA3lyKucdA2Cm5M,0,87,https://p.scdn.co/mp3-preview/10686dfefb0c4ac2ab387909c3599f846a1df11e?cid=92635a7f55d045ebb6fb8dee4927d449,210375,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,BEAM,ANXIETY,3Z6GbPlijhmM1QTBLS4pvh,0,88,https://p.scdn.co/mp3-preview/bc14f1d68bbd8032fcd672e113e05d383ca834b7?cid=92635a7f55d045ebb6fb8dee4927d449,136051,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Sally Sossa,Eternity,0pNCiP9eDs1eGecPAKasnN,7,89,https://p.scdn.co/mp3-preview/c0f94a9eeadbffef10fd8e6804cd979da8a50572?cid=92635a7f55d045ebb6fb8dee4927d449,127100,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Tom Morello,Human (feat. Barns Courtney),2xDsoMDYyAiOns2ntt1bRE,16,90,https://p.scdn.co/mp3-preview/55a252a9f50497fef51ad9cda5ef4d7c3ed4182d?cid=92635a7f55d045ebb6fb8dee4927d449,184391,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Scruffpuppie,wondering how,5vraAGKBOoxAX44ftREyar,0,91,https://p.scdn.co/mp3-preview/05495561ffc33021424ea741289bab8b17bdacca?cid=92635a7f55d045ebb6fb8dee4927d449,204453,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,CIB,Viagra,63RzcAtYTczRhO1PNLezq0,13,92,https://p.scdn.co/mp3-preview/463a11400e3cdd3ef5796c76c61f10bd2e32dd0c?cid=92635a7f55d045ebb6fb8dee4927d449,187683,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Paul Cauthen,Country as Fuck,3rXcD1ODKBv1MJnb1PY2pL,0,93,https://p.scdn.co/mp3-preview/7e4ea633b40538a9995da779798219173658b042?cid=92635a7f55d045ebb6fb8dee4927d449,189585,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Nate Smith,I Don't Wanna Go To Heaven,55lJN2gIzJM9SCfwzxAEjf,0,94,https://p.scdn.co/mp3-preview/76639f687ef6f3e87c5ce00133bbb37c613e485c?cid=92635a7f55d045ebb6fb8dee4927d449,201294,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,KB,So Tired (feat. Bizzle & Zhalarina),2TYtWTZO97F1Uyuwov8wSk,0,95,https://p.scdn.co/mp3-preview/f8b047e5c4ae53a29aab33cba944d8f8d157d48d?cid=92635a7f55d045ebb6fb8dee4927d449,208717,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,BBY KODIE,Champagne Fights,2jDNxarXYJ33wnVNWpinL7,0,96,,148375,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,BRS Kash,Spend It,3hJmvCJQE7crXKhxGVPT3E,0,97,,189757,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Never Broke Again,"Tweet Bird (Never Broke Again feat.YoungBoy Never Broke Again, Rojay MLP, Meechy Baby, P Yungin, Rjae)",6UZWeRythuGsvnqrwgcj2v,0,98,,200301,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Alann8h,Rings of Saturn,6B2smPDLlM2Ms59jSB4pVH,0,99,https://p.scdn.co/mp3-preview/1b169cf632f822f0a10c1b925e0cc5fc440c8a40?cid=92635a7f55d045ebb6fb8dee4927d449,173008,2021-11-19T05:00:00Z
